IP,Time,URL,Status
10.153.26.89,[30/Mar/2018:19:20:49,POST /data/files/user/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.58.18.191,[28/Feb/2018:05:56:26,POST /data/user/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.30.167.228,[12/Jan/2018:14:17:55,POST /docs/files/?id=1; DROP FROM users;-- HTTP/1.1,200
10.32.171.151,[14/Feb/2018:19:17:39,POST /files/docs/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.0.69.151,[18/Nov/2017:10:33:58,GET /data/files/data/data/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.159.7.118,[17/Mar/2018:05:26:35,POST /files/docs/?id=1; UNION FROM users;-- HTTP/1.1,302
10.142.198.45,[23/Feb/2018:03:40:52,GET /files/data/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.73.156.228,[28/Dec/2017:21:16:27,POST /home/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.49.225.77,[17/Nov/2017:15:17:42,POST /user/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.70.131.40,[04/Feb/2018:23:03:12,GET /docs/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.87.49.216,[18/Dec/2017:22:53:08,POST /user/home/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.115.211.27,[16/Mar/2018:03:19:34,POST /docs/docs/user/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.115.231.50,[18/Jan/2018:19:13:37,GET /home/files/?id=1; UNION FROM users;-- HTTP/1.1,302
10.79.35.170,[27/Feb/2018:14:39:42,GET /data/files/home/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.86.163.230,[20/Nov/2017:02:48:06,POST /home/home/data/?id=1; DROP FROM users;-- HTTP/1.1,404
10.93.96.176,[02/Dec/2017:17:02:36,GET /docs/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.244.119.203,[09/Jan/2018:07:46:36,POST /docs/home/files/files/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.221.250.46,[19/Nov/2017:13:18:37,POST /data/home/docs/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.92.124.6,[01/Nov/2017:20:59:21,GET /docs/docs/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.35.196.83,[18/Dec/2017:02:29:32,POST /user/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.10.147.192,[19/Jan/2018:13:37:29,POST /files/data/files/?id=1; UNION FROM users;-- HTTP/1.1,404
10.250.182.28,[11/Mar/2018:01:45:41,POST /user/data/docs/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.140.255.42,[09/Mar/2018:22:13:58,GET /files/home/home/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.13.18.183,[27/Jan/2018:13:10:47,GET /data/docs/?id=1; DROP FROM users;-- HTTP/1.1,404
10.199.104.220,[10/Mar/2018:05:37:23,GET /home/data/data/docs/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.215.198.18,[13/Nov/2017:07:39:26,POST /home/data/files/docs/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.129.47.141,[01/Jan/2018:22:35:05,GET /files/user/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.16.204.238,[18/Feb/2018:01:59:23,GET /docs/files/user/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.103.80.107,[22/Feb/2018:06:29:53,GET /home/home/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.212.241.220,[11/Mar/2018:23:40:40,GET /home/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.216.155.27,[05/Jan/2018:00:55:40,GET /docs/home/?id=1; DROP FROM users;-- HTTP/1.1,302
10.205.113.70,[08/Feb/2018:12:36:35,GET /files/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.71.156.124,[12/Mar/2018:03:43:09,POST /docs/data/user/home/?id=1; DROP FROM users;-- HTTP/1.1,200
10.240.171.4,[18/Nov/2017:16:21:35,POST /user/docs/docs/data/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.34.241.6,[16/Mar/2018:23:54:30,POST /docs/data/user/?id=1; DROP FROM users;-- HTTP/1.1,200
10.248.48.226,[26/Jan/2018:13:18:26,GET /home/home/data/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.197.239.153,[09/Nov/2017:02:08:57,POST /data/files/files/user/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.151.89.127,[11/Dec/2017:03:44:19,POST /data/home/home/files/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.108.181.1,[14/Feb/2018:04:25:43,GET /docs/home/files/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.128.238.253,[16/Mar/2018:18:49:34,GET /data/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.108.34.196,[12/Feb/2018:23:41:18,POST /data/files/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.169.209.187,[03/Mar/2018:12:26:28,POST /docs/files/?id=1; DROP FROM users;-- HTTP/1.1,200
10.223.143.193,[01/Jan/2018:07:46:30,POST /docs/docs/user/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.37.14.105,[21/Feb/2018:16:41:18,GET /home/data/user/home/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.95.106.82,[04/Dec/2017:16:42:37,POST /files/user/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.171.171.182,[08/Jan/2018:15:57:47,GET /files/docs/docs/files/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.191.86.139,[27/Jan/2018:07:45:25,POST /docs/home/data/home/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.206.147.146,[29/Nov/2017:23:19:19,GET /docs/user/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.128.155.210,[15/Feb/2018:05:12:10,POST /home/user/docs/home/?id=1; DROP FROM users;-- HTTP/1.1,404
10.238.144.173,[10/Mar/2018:18:22:29,POST /docs/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.209.241.237,[07/Mar/2018:03:41:01,POST /user/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.36.242.39,[02/Feb/2018:07:15:27,GET /files/docs/files/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.134.241.171,[05/Nov/2017:09:30:48,GET /data/home/home/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.3.77.7,[01/Feb/2018:02:26:58,GET /docs/user/?id=1; DROP FROM users;-- HTTP/1.1,302
10.141.208.134,[06/Jan/2018:06:54:32,GET /user/user/docs/docs/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.76.65.195,[02/Feb/2018:23:47:21,GET /user/files/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.121.234.199,[27/Mar/2018:00:07:26,GET /user/docs/home/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.240.80.26,[01/Feb/2018:01:05:16,POST /home/data/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.81.199.128,[25/Jan/2018:04:18:18,POST /files/docs/data/data/?id=1; DROP FROM users;-- HTTP/1.1,404
10.142.150.228,[30/Nov/2017:08:01:00,POST /user/docs/user/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.51.3.86,[13/Jan/2018:00:41:56,GET /files/home/data/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.197.167.246,[28/Nov/2017:19:51:47,POST /user/data/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.24.77.78,[05/Mar/2018:11:36:24,POST /data/data/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.253.85.251,[13/Mar/2018:05:46:36,GET /user/home/data/home/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.152.144.54,[23/Dec/2017:08:51:04,POST /home/?id=1; UNION FROM users;-- HTTP/1.1,302
10.100.45.231,[20/Nov/2017:01:33:27,GET /files/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.228.61.100,[18/Feb/2018:04:18:44,GET /home/files/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.199.58.158,[16/Mar/2018:12:23:19,GET /files/data/data/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.194.144.20,[13/Jan/2018:18:34:43,GET /files/docs/data/home/?id=1; DROP FROM users;-- HTTP/1.1,404
10.205.100.4,[21/Feb/2018:05:41:37,POST /data/data/files/?id=1; DROP FROM users;-- HTTP/1.1,200
10.109.189.143,[08/Dec/2017:12:07:08,GET /files/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.97.90.220,[27/Mar/2018:21:17:21,GET /home/?id=1; UNION FROM users;-- HTTP/1.1,200
10.164.152.81,[23/Jan/2018:17:26:53,GET /home/home/docs/?id=1; UNION FROM users;-- HTTP/1.1,302
10.13.125.220,[15/Nov/2017:06:05:19,POST /data/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.97.146.82,[08/Dec/2017:07:17:51,GET /data/files/files/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.223.209.224,[09/Jan/2018:00:31:02,GET /user/data/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.179.185.179,[14/Feb/2018:02:37:37,POST /home/files/files/docs/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.79.193.210,[18/Dec/2017:08:57:32,GET /home/docs/docs/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.7.132.129,[12/Jan/2018:13:55:35,POST /docs/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.63.51.14,[23/Nov/2017:20:41:33,POST /files/docs/?id=1; DROP FROM users;-- HTTP/1.1,404
10.247.48.1,[12/Dec/2017:11:05:31,POST /home/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.155.46.22,[15/Jan/2018:15:53:03,GET /user/home/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.6.72.193,[17/Dec/2017:23:15:07,POST /data/data/user/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.100.231.100,[10/Feb/2018:05:00:36,POST /docs/files/files/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.177.241.178,[30/Nov/2017:20:04:55,POST /files/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.87.175.121,[09/Jan/2018:23:30:42,POST /files/files/?id=1; UNION FROM users;-- HTTP/1.1,404
10.23.233.39,[15/Feb/2018:10:26:16,POST /docs/files/docs/docs/?id=1; UNION FROM users;-- HTTP/1.1,302
10.225.52.196,[14/Mar/2018:14:04:51,POST /home/files/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.242.206.222,[26/Mar/2018:03:44:32,POST /data/user/?id=1; UNION FROM users;-- HTTP/1.1,404
10.44.139.236,[18/Jan/2018:08:23:49,GET /docs/user/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.76.101.152,[14/Dec/2017:23:35:09,POST /user/user/user/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.209.159.142,[08/Mar/2018:10:19:43,POST /user/docs/?id=1; DROP FROM users;-- HTTP/1.1,404
10.110.118.235,[17/Mar/2018:22:18:28,POST /data/home/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.218.32.40,[20/Jan/2018:08:10:32,POST /home/data/user/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.120.12.98,[05/Mar/2018:03:27:20,GET /home/data/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.38.154.99,[10/Mar/2018:00:13:11,POST /user/data/user/files/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.106.181.228,[16/Dec/2017:22:58:55,POST /docs/data/docs/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.47.92.98,[04/Mar/2018:08:53:26,POST /data/docs/?id=1; UNION FROM users;-- HTTP/1.1,302
10.228.54.78,[29/Jan/2018:18:56:42,POST /data/data/files/data/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.139.174.30,[08/Mar/2018:00:10:27,GET /home/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.162.99.16,[11/Nov/2017:09:29:20,GET /user/user/user/user/?id=1; DROP FROM users;-- HTTP/1.1,302
10.84.13.247,[02/Jan/2018:07:40:52,POST /user/?id=1; UNION FROM users;-- HTTP/1.1,302
10.123.198.200,[12/Dec/2017:12:41:05,POST /docs/data/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.112.1.164,[05/Mar/2018:03:47:31,POST /home/data/docs/user/?id=1; DROP FROM users;-- HTTP/1.1,302
10.239.229.126,[16/Mar/2018:01:24:25,POST /user/data/files/?id=1; UNION FROM users;-- HTTP/1.1,200
10.59.127.168,[21/Dec/2017:21:26:43,GET /data/files/?id=1; DROP FROM users;-- HTTP/1.1,302
10.69.76.141,[17/Dec/2017:09:45:34,POST /docs/?id=1; UNION FROM users;-- HTTP/1.1,200
10.126.54.162,[09/Jan/2018:21:03:58,GET /docs/docs/files/user/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.163.91.120,[29/Jan/2018:23:45:23,GET /docs/user/?id=1; DROP FROM users;-- HTTP/1.1,200
10.241.113.129,[07/Dec/2017:16:56:06,GET /files/user/files/data/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.20.14.53,[05/Nov/2017:14:47:59,GET /home/?id=1; UNION FROM users;-- HTTP/1.1,200
10.69.114.249,[26/Dec/2017:03:29:11,POST /files/home/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.183.19.210,[27/Jan/2018:17:50:13,GET /files/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.111.93.5,[16/Mar/2018:15:38:49,GET /files/user/docs/?id=1; DROP FROM users;-- HTTP/1.1,404
10.51.106.210,[20/Nov/2017:08:30:46,GET /user/user/home/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.38.236.16,[10/Feb/2018:02:03:31,POST /data/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.55.205.234,[11/Mar/2018:09:25:47,GET /files/docs/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.219.70.19,[14/Jan/2018:11:05:09,GET /user/docs/home/files/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.111.2.188,[02/Mar/2018:12:27:19,POST /home/user/home/user/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.222.218.152,[10/Mar/2018:12:16:22,POST /files/docs/home/docs/?id=1; DROP FROM users;-- HTTP/1.1,404
10.202.154.250,[17/Dec/2017:19:55:01,POST /home/data/home/docs/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.56.126.235,[07/Dec/2017:02:25:35,POST /user/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.14.216.68,[07/Feb/2018:20:20:45,GET /home/user/data/?id=1; UNION FROM users;-- HTTP/1.1,404
10.35.61.209,[03/Feb/2018:08:25:43,GET /files/user/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.154.166.52,[22/Dec/2017:06:12:10,POST /user/docs/?id=1; DROP FROM users;-- HTTP/1.1,404
10.174.104.70,[01/Mar/2018:07:04:16,GET /files/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.21.207.40,[29/Mar/2018:22:21:05,POST /user/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.250.226.9,[22/Nov/2017:20:47:01,GET /data/?id=1; DROP FROM users;-- HTTP/1.1,302
10.240.47.193,[02/Jan/2018:08:55:17,GET /data/home/home/docs/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.19.9.113,[15/Mar/2018:23:43:42,POST /data/data/user/?id=1; DROP FROM users;-- HTTP/1.1,200
10.61.206.169,[12/Nov/2017:03:04:38,POST /files/user/files/?id=1; DROP FROM users;-- HTTP/1.1,200
10.190.153.84,[22/Nov/2017:16:50:41,POST /docs/home/user/docs/?id=1; UNION FROM users;-- HTTP/1.1,302
10.104.116.132,[01/Mar/2018:10:08:52,POST /data/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.188.104.66,[04/Nov/2017:18:42:12,POST /data/data/?id=1; DROP FROM users;-- HTTP/1.1,302
10.248.239.187,[01/Mar/2018:00:46:21,POST /files/home/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.152.203.184,[19/Feb/2018:11:09:28,GET /user/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.110.95.62,[04/Mar/2018:13:06:55,POST /user/docs/home/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.213.229.172,[14/Mar/2018:17:07:28,POST /user/home/user/user/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.211.73.15,[23/Dec/2017:17:21:22,GET /user/user/home/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.171.230.126,[11/Mar/2018:02:07:35,POST /docs/docs/docs/user/?id=1; DROP FROM users;-- HTTP/1.1,200
10.197.147.233,[09/Jan/2018:08:04:09,POST /user/docs/data/data/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.100.100.232,[21/Mar/2018:10:18:00,GET /files/docs/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.196.84.49,[13/Mar/2018:00:46:37,POST /docs/home/?id=1; DROP FROM users;-- HTTP/1.1,200
10.68.222.105,[07/Mar/2018:05:36:23,GET /docs/user/?id=1; DROP FROM users;-- HTTP/1.1,200
10.84.106.88,[25/Dec/2017:13:19:20,POST /home/docs/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.249.54.116,[18/Feb/2018:16:50:53,POST /user/?id=1; UNION FROM users;-- HTTP/1.1,302
10.213.160.117,[04/Dec/2017:13:21:11,POST /docs/files/?id=1; DROP FROM users;-- HTTP/1.1,200
10.64.232.122,[01/Feb/2018:12:40:46,POST /data/user/home/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.222.112.172,[21/Jan/2018:23:25:31,POST /files/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.49.66.196,[17/Feb/2018:18:18:01,GET /home/docs/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.204.141.171,[25/Jan/2018:00:25:59,GET /home/user/home/?id=1; DROP FROM users;-- HTTP/1.1,302
10.98.156.202,[30/Nov/2017:20:10:53,POST /files/data/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.65.67.188,[15/Feb/2018:06:22:08,POST /user/files/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.188.73.61,[21/Nov/2017:07:36:41,POST /user/?id=1; DROP FROM users;-- HTTP/1.1,404
10.214.85.246,[15/Feb/2018:07:37:33,GET /files/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.132.90.101,[16/Nov/2017:13:24:35,GET /user/data/files/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.180.83.12,[14/Nov/2017:15:58:39,POST /docs/user/?id=1; DROP FROM users;-- HTTP/1.1,404
10.81.165.140,[09/Dec/2017:13:57:20,POST /home/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.85.46.102,[23/Mar/2018:17:41:17,POST /docs/data/home/files/?id=1; DROP FROM users;-- HTTP/1.1,200
10.44.222.216,[05/Nov/2017:11:35:41,POST /data/data/home/?id=1; UNION FROM users;-- HTTP/1.1,302
10.82.18.148,[14/Feb/2018:17:56:11,POST /data/files/user/?id=1; UNION FROM users;-- HTTP/1.1,404
10.132.157.50,[18/Jan/2018:07:29:44,POST /home/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.199.173.181,[18/Nov/2017:05:38:48,GET /user/?id=1; DROP FROM users;-- HTTP/1.1,200
10.99.62.237,[10/Mar/2018:17:08:18,GET /files/home/docs/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.5.68.22,[09/Dec/2017:00:28:39,POST /user/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.58.207.94,[22/Mar/2018:01:03:11,POST /data/docs/user/home/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.169.26.241,[20/Feb/2018:20:55:28,POST /data/home/user/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.58.206.231,[04/Feb/2018:06:41:50,GET /home/docs/home/?id=1; UNION FROM users;-- HTTP/1.1,200
10.197.218.17,[12/Feb/2018:07:49:12,POST /data/user/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.142.115.56,[13/Nov/2017:20:17:55,GET /data/files/user/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.33.217.49,[29/Nov/2017:03:49:17,POST /data/home/user/?id=1; UNION FROM users;-- HTTP/1.1,302
10.30.245.148,[05/Jan/2018:03:34:39,POST /files/data/data/data/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.186.52.228,[10/Dec/2017:09:18:25,POST /data/user/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.101.241.62,[16/Mar/2018:18:12:08,POST /data/home/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.132.93.0,[20/Nov/2017:01:48:27,GET /user/user/docs/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.83.95.224,[12/Dec/2017:16:37:34,POST /user/home/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.222.39.30,[07/Dec/2017:12:22:04,POST /files/docs/data/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.29.224.193,[23/Nov/2017:20:38:12,POST /files/?id=1; UNION FROM users;-- HTTP/1.1,200
10.190.205.214,[10/Dec/2017:04:28:15,POST /user/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.103.6.236,[27/Dec/2017:05:31:10,POST /data/files/docs/docs/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.73.79.237,[13/Nov/2017:22:53:45,POST /docs/user/user/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.1.20.42,[20/Nov/2017:09:35:07,POST /docs/user/user/user/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.54.182.235,[16/Dec/2017:18:05:46,POST /user/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.116.17.244,[30/Dec/2017:08:44:36,GET /home/files/user/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.197.37.97,[27/Mar/2018:16:37:40,POST /home/docs/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.167.99.132,[17/Feb/2018:22:03:24,POST /user/files/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.3.155.70,[05/Nov/2017:04:03:36,GET /home/?id=1; DROP FROM users;-- HTTP/1.1,404
10.200.91.59,[26/Jan/2018:02:26:16,GET /home/files/user/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.71.76.248,[21/Jan/2018:18:45:38,GET /docs/data/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.233.179.31,[01/Mar/2018:19:06:55,GET /data/data/user/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.63.54.142,[16/Dec/2017:21:02:07,POST /docs/files/files/docs/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.116.252.144,[23/Feb/2018:23:25:49,POST /docs/user/home/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.243.91.110,[17/Dec/2017:21:43:18,POST /docs/docs/user/files/?id=1; DROP FROM users;-- HTTP/1.1,404
10.182.169.159,[10/Jan/2018:02:06:23,GET /files/home/data/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.183.153.82,[11/Dec/2017:02:57:42,POST /docs/docs/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.79.29.82,[17/Jan/2018:04:28:44,POST /docs/home/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.152.175.46,[05/Jan/2018:08:27:20,POST /home/user/?id=1; DROP FROM users;-- HTTP/1.1,200
10.112.113.190,[06/Nov/2017:19:40:58,POST /files/?id=1; UNION FROM users;-- HTTP/1.1,302
10.34.53.62,[11/Feb/2018:22:29:43,GET /user/home/?id=1; UNION FROM users;-- HTTP/1.1,200
10.228.18.130,[07/Mar/2018:07:46:00,GET /data/docs/?id=1; DROP FROM users;-- HTTP/1.1,200
10.4.46.23,[08/Dec/2017:18:17:09,GET /files/docs/files/?id=1; DROP FROM users;-- HTTP/1.1,404
10.65.201.209,[19/Dec/2017:23:13:32,GET /data/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.29.179.48,[20/Dec/2017:13:48:39,GET /files/data/docs/user/?id=1; UNION FROM users;-- HTTP/1.1,302
10.127.176.74,[11/Jan/2018:11:38:13,GET /files/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.179.162.146,[18/Nov/2017:04:05:43,POST /files/data/home/docs/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.105.228.51,[29/Nov/2017:13:16:35,GET /docs/data/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.160.6.0,[02/Jan/2018:07:45:09,POST /home/home/?id=1; DROP FROM users;-- HTTP/1.1,404
10.201.167.39,[09/Jan/2018:03:33:01,GET /home/user/data/home/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.57.113.23,[14/Jan/2018:08:53:18,GET /home/home/docs/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.211.98.94,[11/Mar/2018:02:46:16,POST /data/home/user/docs/?id=1; DROP FROM users;-- HTTP/1.1,200
10.191.11.189,[20/Dec/2017:19:34:06,POST /home/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.31.74.239,[03/Jan/2018:16:23:03,POST /home/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.126.240.136,[02/Feb/2018:08:19:07,POST /home/user/?id=1; DROP FROM users;-- HTTP/1.1,404
10.92.27.153,[13/Mar/2018:22:26:11,GET /user/user/home/files/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.176.188.48,[23/Jan/2018:00:44:34,GET /user/home/home/home/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.159.28.208,[12/Dec/2017:15:46:17,POST /user/docs/docs/docs/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.126.178.69,[18/Nov/2017:23:21:28,POST /docs/files/docs/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.7.7.183,[01/Nov/2017:08:13:46,GET /data/user/files/home/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.88.153.96,[17/Feb/2018:18:26:49,GET /data/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.244.219.53,[12/Feb/2018:15:47:03,POST /user/data/home/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.30.24.202,[31/Dec/2017:15:46:01,GET /data/user/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.154.29.58,[08/Jan/2018:02:48:54,GET /data/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.171.29.182,[28/Nov/2017:21:55:05,GET /data/data/user/home/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.227.54.222,[23/Nov/2017:13:28:14,GET /user/?id=1; DROP FROM users;-- HTTP/1.1,404
10.9.170.151,[03/Jan/2018:05:37:29,GET /data/files/files/docs/?id=1; UNION FROM users;-- HTTP/1.1,200
10.2.74.140,[25/Feb/2018:20:46:30,POST /docs/home/data/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.122.32.208,[23/Feb/2018:02:44:00,POST /user/data/data/home/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.129.253.51,[19/Dec/2017:09:09:38,POST /home/files/home/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.121.116.34,[14/Mar/2018:12:02:52,POST /files/docs/data/docs/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.76.19.86,[21/Mar/2018:14:51:44,GET /home/data/docs/user/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.175.238.123,[19/Feb/2018:07:49:51,GET /user/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.110.165.83,[22/Nov/2017:01:47:47,POST /home/home/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.106.83.45,[05/Nov/2017:03:36:37,GET /docs/?id=1; UNION FROM users;-- HTTP/1.1,200
10.198.81.57,[28/Dec/2017:12:25:25,GET /user/home/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.5.109.208,[30/Mar/2018:05:23:47,POST /files/?id=1; INSERT FROM users;-- HTTP/1.1,200
